GOTOES_CSV,timestamp,position_lat,position_long,altitude,heart_rate,cadence,distance,speed,power,compressed_speed_distance,grade,resistance,time_from_course,cycle_length,temperature,,,,speed_1s,cycles,total_cycles,,,,,,,,,compressed_accumulated_power,accumulated_power,left_right_balance,gps_accuracy,vertical_speed,calories,,,,,,vertical_oscillation,stance_time_percent,stance_time,activity_type,left_torque_effectiveness,right_torque_effectiveness,left_pedal_smoothness,right_pedal_smoothness,combined_pedal_smoothness,time128,stroke_type,zone,ball_speed,cadence256,fractional_cadence,total_hemoglobin_conc,total_hemoglobin_conc_min,total_hemoglobin_conc_max,saturated_hemoglobin_percent,saturated_hemoglobin_percent_min,saturated_hemoglobin_percent_max,,unknown61,device_index,,,,unknown66,left_pco,right_pco,left_power_phase,left_power_phase_peak,right_power_phase,right_power_phase_peak,enhanced_speed,,,,,enhanced_altitude,,,battery_soc,motor_power,vertical_ratio,stance_time_balance,step_length,,,,,,absolute_pressure,depth,next_stop_depth,next_stop_time,time_to_surface,ndl_time,cns_load,n2_load,,,,,,,,,,,,,,,,grit,flow,,ebike_travel_range,ebike_battery_level,ebike_assist_mode,ebike_assist_level_percent
,2023-07-07T07:57:11,53.3836545,-6.2543770,56.8,255,255,1723.66,23.209,65535,,,,,,16,,,,,,,,,,,,,,,,,255,,,,,,,,,,,,,255,255,255,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2023-07-07T07:57:12,53.3836830,-6.2544623,56.8,255,255,1736.23,23.231,65535,,,,,,16,,,,,,,,,,,,,,,,,255,,,,,,,,,,,,,255,255,255,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2023-07-07T07:57:13,53.3837126,-6.2545448,56.8,255,255,1742.51,23.094,65535,,,,,,16,,,,,,,,,,,,,,,,,255,,,,,,,,,,,,,255,255,255,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2023-07-07T07:57:14,53.3837476,-6.2546238,56.8,255,255,1748.79,23.065,65535,,,,,,16,,,,,,,,,,,,,,,,,255,,,,,,,,,,,,,255,255,255,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2023-07-07T07:57:15,53.3837833,-6.2547038,56.8,255,255,1748.79,23.087,65535,,,,,,16,,,,,,,,,,,,,,,,,255,,,,,,,,,,,,,255,255,255,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2023-07-07T07:57:16,53.3838158,-6.2547875,57.0,255,255,1761.36,23.278,65535,,,,,,16,,,,,,,,,,,,,,,,,255,,,,,,,,,,,,,255,255,255,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2023-07-07T07:57:17,53.3838425,-6.2548758,57.0,255,255,1761.36,23.368,65535,,,,,,16,,,,,,,,,,,,,,,,,255,,,,,,,,,,,,,255,255,255,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2023-07-07T07:57:18,53.3838548,-6.2549713,57.0,255,255,1776.03,23.368,65535,,,,,,16,,,,,,,,,,,,,,,,,255,,,,,,,,,,,,,255,255,255,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2023-07-07T07:57:19,53.3838505,-6.2550671,56.8,255,255,1782.31,23.202,65535,,,,,,16,,,,,,,,,,,,,,,,,255,,,,,,,,,,,,,255,255,255,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2023-07-07T07:57:20,53.3838328,-6.2551588,56.6,255,255,1782.31,23.036,65535,,,,,,16,,,,,,,,,,,,,,,,,255,,,,,,,,,,,,,255,255,255,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2023-07-07T07:57:21,53.3838105,-6.2552480,56.6,255,255,1794.88,22.900,65535,,,,,,16,,,,,,,,,,,,,,,,,255,,,,,,,,,,,,,255,255,255,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2023-07-07T07:57:22,53.3837846,-6.2553373,56.4,255,255,1801.16,22.954,65535,,,,,,16,,,,,,,,,,,,,,,,,255,,,,,,,,,,,,,255,255,255,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2023-07-07T07:57:23,53.3837541,-6.2554240,56.4,255,255,1807.44,23.148,65535,,,,,,16,,,,,,,,,,,,,,,,,255,,,,,,,,,,,,,255,255,255,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2023-07-07T07:57:24,53.3837236,-6.2555066,56.2,255,255,1807.44,23.404,65535,,,,,,16,,,,,,,,,,,,,,,,,255,,,,,,,,,,,,,255,255,255,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2023-07-07T07:57:25,53.3836928,-6.2555906,56.2,255,255,1820.01,23.375,65535,,,,,,16,,,,,,,,,,,,,,,,,255,,,,,,,,,,,,,255,255,255,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2023-07-07T07:57:26,53.3836618,-6.2556756,56.2,255,255,1826.29,23.238,65535,,,,,,16,,,,,,,,,,,,,,,,,255,,,,,,,,,,,,,255,255,255,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2023-07-07T07:57:27,53.3836331,-6.2557611,56.2,255,255,1826.29,23.094,65535,,,,,,16,,,,,,,,,,,,,,,,,255,,,,,,,,,,,,,255,255,255,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2023-07-07T07:57:28,53.3836025,-6.2558446,56.2,255,255,1840.96,23.065,65535,,,,,,16,,,,,,,,,,,,,,,,,255,,,,,,,,,,,,,255,255,255,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2023-07-07T07:57:29,53.3835708,-6.2559273,56.2,255,255,1847.24,23.065,65535,,,,,,16,,,,,,,,,,,,,,,,,255,,,,,,,,,,,,,255,255,255,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2023-07-07T07:57:30,53.3835395,-6.2560115,56.0,255,255,1847.24,23.065,65535,,,,,,16,,,,,,,,,,,,,,,,,255,,,,,,,,,,,,,255,255,255,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2023-07-07T07:57:31,53.3835090,-6.2560968,56.0,255,255,1853.52,23.195,65535,,,,,,16,,,,,,,,,,,,,,,,,255,,,,,,,,,,,,,255,255,255,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2023-07-07T07:57:32,53.3834785,-6.2561805,56.0,255,255,1859.80,23.278,65535,,,,,,16,,,,,,,,,,,,,,,,,255,,,,,,,,,,,,,255,255,255,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2023-07-07T07:57:33,53.3834478,-6.2562623,55.8,255,255,1872.37,23.141,65535,,,,,,16,,,,,,,,,,,,,,,,,255,,,,,,,,,,,,,255,255,255,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2023-07-07T07:57:34,53.3834166,-6.2563468,55.8,255,255,1872.37,22.928,65535,,,,,,16,,,,,,,,,,,,,,,,,255,,,,,,,,,,,,,255,255,255,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2023-07-07T07:57:35,53.3833853,-6.2564340,55.6,255,255,1878.65,22.741,65535,,,,,,16,,,,,,,,,,,,,,,,,255,,,,,,,,,,,,,255,255,255,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2023-07-07T07:57:36,53.3833543,-6.2565191,55.6,255,255,1893.32,23.080,65535,,,,,,16,,,,,,,,,,,,,,,,,255,,,,,,,,,,,,,255,255,255,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2023-07-07T07:57:37,53.3833228,-6.2566015,55.6,255,255,1899.60,23.188,65535,,,,,,16,,,,,,,,,,,,,,,,,255,,,,,,,,,,,,,255,255,255,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2023-07-07T07:57:38,53.3832913,-6.2566828,55.4,255,255,1905.88,23.177,65535,,,,,,16,,,,,,,,,,,,,,,,,255,,,,,,,,,,,,,255,255,255,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2023-07-07T07:57:39,53.3832610,-6.2567666,55.4,255,255,1905.88,22.860,65535,,,,,,16,,,,,,,,,,,,,,,,,255,,,,,,,,,,,,,255,255,255,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2023-07-07T07:57:40,53.3832338,-6.2568515,55.4,255,255,1918.45,22.914,65535,,,,,,16,,,,,,,,,,,,,,,,,255,,,,,,,,,,,,,255,255,255,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2023-07-07T07:57:41,53.3832000,-6.2569325,55.2,255,255,1924.73,23.058,65535,,,,,,16,,,,,,,,,,,,,,,,,255,,,,,,,,,,,,,255,255,255,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2023-07-07T07:57:42,53.3831658,-6.2570076,55.2,255,255,1924.73,23.195,65535,,,,,,16,,,,,,,,,,,,,,,,,255,,,,,,,,,,,,,255,255,255,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2023-07-07T07:57:43,53.3831325,-6.2570826,55.2,255,255,1931.01,23.245,65535,,,,,,16,,,,,,,,,,,,,,,,,255,,,,,,,,,,,,,255,255,255,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2023-07-07T07:57:44,53.3830980,-6.2571590,55.0,255,255,1943.58,23.141,65535,,,,,,16,,,,,,,,,,,,,,,,,255,,,,,,,,,,,,,255,255,255,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2023-07-07T07:57:45,53.3830640,-6.2572373,55.0,255,255,1951.96,23.126,65535,,,,,,16,,,,,,,,,,,,,,,,,255,,,,,,,,,,,,,255,255,255,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2023-07-07T07:57:46,53.3830261,-6.2573146,55.0,255,255,1951.96,23.058,65535,,,,,,16,,,,,,,,,,,,,,,,,255,,,,,,,,,,,,,255,255,255,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2023-07-07T07:57:47,53.3829891,-6.2573918,55.0,255,255,1958.24,23.285,65535,,,,,,16,,,,,,,,,,,,,,,,,255,,,,,,,,,,,,,255,255,255,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2023-07-07T07:57:48,53.3829543,-6.2574706,54.8,255,255,1970.81,23.270,65535,,,,,,16,,,,,,,,,,,,,,,,,255,,,,,,,,,,,,,255,255,255,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2023-07-07T07:57:49,53.3829200,-6.2575490,54.8,255,255,1977.09,23.202,65535,,,,,,16,,,,,,,,,,,,,,,,,255,,,,,,,,,,,,,255,255,255,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2023-07-07T07:57:50,53.3828853,-6.2576286,54.8,255,255,1983.37,23.058,65535,,,,,,16,,,,,,,,,,,,,,,,,255,,,,,,,,,,,,,255,255,255,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2023-07-07T07:57:51,53.3828500,-6.2577073,54.8,255,255,1983.37,23.058,65535,,,,,,16,,,,,,,,,,,,,,,,,255,,,,,,,,,,,,,255,255,255,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2023-07-07T07:57:52,53.3828156,-6.2577916,54.8,255,255,1995.94,23.195,65535,,,,,,16,,,,,,,,,,,,,,,,,255,,,,,,,,,,,,,255,255,255,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2023-07-07T07:57:53,53.3827960,-6.2578785,54.8,255,255,2002.22,23.252,65535,,,,,,16,,,,,,,,,,,,,,,,,255,,,,,,,,,,,,,255,255,255,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2023-07-07T07:57:54,53.3827890,-6.2579655,54.8,255,255,2002.22,23.306,65535,,,,,,16,,,,,,,,,,,,,,,,,255,,,,,,,,,,,,,255,255,255,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2023-07-07T07:57:55,53.3827976,-6.2580365,55.0,255,255,2008.50,22.831,65535,,,,,,16,,,,,,,,,,,,,,,,,255,,,,,,,,,,,,,255,255,255,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2023-07-07T07:57:56,53.3828128,-6.2580908,55.2,255,255,2014.78,21.269,65535,,,,,,16,,,,,,,,,,,,,,,,,255,,,,,,,,,,,,,255,255,255,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2023-07-07T07:57:57,53.3828348,-6.2581045,55.4,255,255,2016.87,18.788,65535,,,,,,16,,,,,,,,,,,,,,,,,255,,,,,,,,,,,,,255,255,255,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2023-07-07T07:57:58,53.3828490,-6.2580975,55.6,255,255,2016.87,16.772,65535,,,,,,16,,,,,,,,,,,,,,,,,255,,,,,,,,,,,,,255,255,255,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2023-07-07T07:57:59,53.3828593,-6.2580786,55.6,255,255,2018.96,14.872,65535,,,,,,16,,,,,,,,,,,,,,,,,255,,,,,,,,,,,,,255,255,255,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2023-07-07T07:58:00,53.3828606,-6.2580540,55.6,255,255,2023.15,12.532,65535,,,,,,16,,,,,,,,,,,,,,,,,255,,,,,,,,,,,,,255,255,255,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2023-07-07T07:58:01,53.3828563,-6.2580278,55.8,255,255,2025.24,9.846,65535,,,,,,16,,,,,,,,,,,,,,,,,255,,,,,,,,,,,,,255,255,255,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2023-07-07T07:58:02,53.3828448,-6.2579985,55.8,255,255,2027.33,8.042,65535,,,,,,16,,,,,,,,,,,,,,,,,255,,,,,,,,,,,,,255,255,255,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2023-07-07T07:58:03,53.3828336,-6.2579543,55.8,255,255,2027.33,7.596,65535,,,,,,16,,,,,,,,,,,,,,,,,255,,,,,,,,,,,,,255,255,255,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2023-07-07T07:58:04,53.3828298,-6.2578940,55.6,255,255,2035.71,7.733,65535,,,,,,16,,,,,,,,,,,,,,,,,255,,,,,,,,,,,,,255,255,255,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2023-07-07T07:58:05,53.3828390,-6.2578255,55.4,255,255,2041.99,9.198,65535,,,,,,16,,,,,,,,,,,,,,,,,255,,,,,,,,,,,,,255,255,255,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2023-07-07T07:58:06,53.3828606,-6.2577568,55.2,255,255,2041.99,10.667,65535,,,,,,16,,,,,,,,,,,,,,,,,255,,,,,,,,,,,,,255,255,255,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2023-07-07T07:58:07,53.3828905,-6.2576891,55.2,255,255,2046.18,13.738,65535,,,,,,16,,,,,,,,,,,,,,,,,255,,,,,,,,,,,,,255,255,255,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2023-07-07T07:58:08,53.3829241,-6.2576178,55.0,255,255,2058.75,16.657,65535,,,,,,16,,,,,,,,,,,,,,,,,255,,,,,,,,,,,,,255,255,255,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2023-07-07T07:58:09,53.3829598,-6.2575446,55.0,255,255,2065.03,19.955,65535,,,,,,16,,,,,,,,,,,,,,,,,255,,,,,,,,,,,,,255,255,255,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2023-07-07T07:58:10,53.3829976,-6.2574671,54.8,255,255,2065.03,21.391,65535,,,,,,16,,,,,,,,,,,,,,,,,255,,,,,,,,,,,,,255,255,255,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2023-07-07T07:58:11,53.3830356,-6.2573876,54.6,255,255,2071.31,22.144,65535,,,,,,16,,,,,,,,,,,,,,,,,255,,,,,,,,,,,,,255,255,255,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2023-07-07T07:58:12,53.3830713,-6.2573083,54.6,255,255,2085.98,22.666,65535,,,,,,16,,,,,,,,,,,,,,,,,255,,,,,,,,,,,,,255,255,255,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2023-07-07T07:58:13,53.3831086,-6.2572328,54.6,255,255,2085.98,23.195,65535,,,,,,16,,,,,,,,,,,,,,,,,255,,,,,,,,,,,,,255,255,255,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2023-07-07T07:58:14,53.3831443,-6.2571583,54.6,255,255,2092.26,23.278,65535,,,,,,16,,,,,,,,,,,,,,,,,255,,,,,,,,,,,,,255,255,255,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2023-07-07T07:58:15,53.3831791,-6.2570805,54.8,255,255,2104.83,23.094,65535,,,,,,16,,,,,,,,,,,,,,,,,255,,,,,,,,,,,,,255,255,255,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2023-07-07T07:58:16,53.3832126,-6.2570001,54.8,255,255,2111.11,23.094,65535,,,,,,16,,,,,,,,,,,,,,,,,255,,,,,,,,,,,,,255,255,255,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2023-07-07T07:58:17,53.3832446,-6.2569190,54.8,255,255,2117.39,23.202,65535,,,,,,16,,,,,,,,,,,,,,,,,255,,,,,,,,,,,,,255,255,255,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2023-07-07T07:58:18,53.3832741,-6.2568380,54.8,255,255,2123.67,23.306,65535,,,,,,16,,,,,,,,,,,,,,,,,255,,,,,,,,,,,,,255,255,255,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2023-07-07T07:58:19,53.3833040,-6.2567550,54.8,255,255,2129.95,23.148,65535,,,,,,16,,,,,,,,,,,,,,,,,255,,,,,,,,,,,,,255,255,255,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2023-07-07T07:58:20,53.3833323,-6.2566710,54.8,255,255,2136.23,23.011,65535,,,,,,16,,,,,,,,,,,,,,,,,255,,,,,,,,,,,,,255,255,255,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2023-07-07T07:58:21,53.3833608,-6.2565863,54.8,255,255,2136.23,22.990,65535,,,,,,16,,,,,,,,,,,,,,,,,255,,,,,,,,,,,,,255,255,255,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2023-07-07T07:58:22,53.3833901,-6.2565013,54.8,255,255,2144.61,23.087,65535,,,,,,16,,,,,,,,,,,,,,,,,255,,,,,,,,,,,,,255,255,255,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2023-07-07T07:58:23,53.3834186,-6.2564163,55.0,255,255,2157.18,23.087,65535,,,,,,16,,,,,,,,,,,,,,,,,255,,,,,,,,,,,,,255,255,255,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2023-07-07T07:58:24,53.3834471,-6.2563316,55.0,255,255,2163.46,23.112,65535,,,,,,16,,,,,,,,,,,,,,,,,255,,,,,,,,,,,,,255,255,255,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2023-07-07T07:58:25,53.3834785,-6.2562500,55.0,255,255,2163.46,23.094,65535,,,,,,16,,,,,,,,,,,,,,,,,255,,,,,,,,,,,,,255,255,255,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2023-07-07T07:58:26,53.3835106,-6.2561650,55.2,255,255,2169.74,23.036,65535,,,,,,16,,,,,,,,,,,,,,,,,255,,,,,,,,,,,,,255,255,255,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2023-07-07T07:58:27,53.3835405,-6.2560786,55.2,255,255,2182.31,23.202,65535,,,,,,16,,,,,,,,,,,,,,,,,255,,,,,,,,,,,,,255,255,255,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2023-07-07T07:58:28,53.3835681,-6.2559941,55.2,255,255,2182.31,23.368,65535,,,,,,16,,,,,,,,,,,,,,,,,255,,,,,,,,,,,,,255,255,255,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2023-07-07T07:58:29,53.3835975,-6.2559118,55.2,255,255,2194.88,23.346,65535,,,,,,16,,,,,,,,,,,,,,,,,255,,,,,,,,,,,,,255,255,255,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2023-07-07T07:58:30,53.3836296,-6.2558306,55.4,255,255,2194.88,23.072,65535,,,,,,16,,,,,,,,,,,,,,,,,255,,,,,,,,,,,,,255,255,255,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
